index,raw_response
3512,"NO — This is a synthetic organic chemistry paper about BINOL-derived perfluoroalkyl sulfone catalysts for enantioselective allylation, not a study of PFOA/PFOS (or listed analogues) exposure or immunotoxicity/toxicological effects."
3513,"NO — This is an environmental fate and transport modeling study of PFCA/PFOA sources in the Arctic and does not report any immunotoxicity, toxicity, or immune-related health effects in human, animal, or in vitro systems."
3514,"NO — Animal study of partial liquid ventilation with an unspecified perfluorocarbon assessing gas exchange and lung mechanics, not exposure to PFOA/PFOS (or listed analogues) and not addressing immunotoxicity or immune-related outcomes."
3515,NO — The study tests an oxygenated perfluorocarbon liquid for myocardial preservation in canine hearts (not PFOA/PFOS or listed analogues) and examines cardiac function rather than immunotoxicity or immune-related health effects.
3516,"NO — This is a mechanistic transporter study showing hOAT4 transports PFOA, not a human/animal/in vitro study of toxicity, immunotoxicity, or immune-related health effects."
3517,"NO — This is an environmental occurrence study measuring PFOS concentrations in fish-eating birds and does not report research on toxicity, immunotoxicity, or immune-related health effects."
3518,"NO — The paper reports intraoperative imaging during retinal detachment repair using perfluoro‑n‑octane (PFO) but is a surgical/technical case series and does not assess toxicity, immunotoxicity, or immune-related health effects."
3519,"YES — Title is ambiguous about which perfluorochemicals are involved and whether immunotoxicity/toxicity outcomes are studied, so include for full-text screening."
3520,"YES — Study of East Greenland polar bears reports associations between tissue lesions and perfluorooctanesulfonic acid (PFOS), meeting the exposure (PFOS) and toxicity outcomes criteria."
3521,"YES — Animal study testing a perfluorochemical emulsion (Fluosol DA) on tumor response in rats; it is unclear whether Fluosol contains PFOA/PFOS or a listed analogue, so the record may meet the exposure criterion."
3522,"NO — The study uses a perfluorocarbon-based ultrasound contrast agent (not PFOA/PFOS or listed C8 analogues) in a canine cardiac perfusion imaging study and does not investigate immunotoxicity, systemic toxicity, or immune-related health effects."
3523,"YES — The record mentions perfluorocarbon-based red blood cell substitutes (perfluorinated compounds potentially related to PFAS), but it does not explicitly state PFOA, PFOS, or the listed analogues so relevance is unclear without the full text."
3524,"YES — Study measures PFOS and PFOA (and other PFCs) in a subtropical food web, reports trophic magnification and risk assessment/toxicity implications for wildlife and human consumers."
3525,"NO — Environmental monitoring study reporting PFOS levels in sediments/wastewater without any investigation of toxicity, immunotoxicity, or immune-related health effects."
3526,"NO — The title refers to perfluorochemical/perfluorocarbon respiratory gas carriers (blood substitutes) and does not indicate research on PFOA, PFOS (or listed C8 analogues) nor immune-related effects."
3527,"NO — This is a polymer chemistry/MRI nanoparticle study involving fluorinated polymers and PFCE, not research on PFOA/PFOS (or listed analogues) exposures nor on immunotoxicity or immune-related health effects."
3528,"NO — This paper addresses atmospheric measurement, partitioning, and transport behavior of PFOA (environmental chemistry), not any human, animal, or in vitro study of toxicity, immunotoxicity, or immune-related health effects."
3529,"YES — Animal study of perflubron (a C8 perfluorocarbon/perfluorooctyl bromide) examining hepatic injury, tissue oxygenation, and mitochondrial/redox-related organ toxicity after hemorrhagic shock."
3530,"NO — This is a materials characterization study of fluorinated polymers (PTFE, PFA, PVDF) for labware surface quality and does not involve PFOA/PFOS (or listed analogues) exposures or any immunotoxicity/toxicity outcomes."
3531,"YES — Animal study examining PFOA (perfluorooctanoate) and related perfluorocarboxylate isomers in rainbow trout, reporting toxicokinetics, tissue accumulation, and elimination (toxicity-related outcomes)."
3532,"NO — the record discusses general perfluorochemical (PFC) emulsion pharmacokinetics/excretion, not PFOA/PFOS (C8) or listed analogues and does not report immunotoxicity or immune-related health effects."
3533,"NO — This is an environmental remediation study on PCB degradation using Fenton/photo‑Fenton and surfactants (including a K‑perfluoroalkyl sulfonate, FT800), not research of PFOA/PFOS (or specified analogues) exposure nor any human/animal/in vitro immunotoxicity or immune‑related health effects."
3534,"NO — This is an environmental/physical-chemistry study of perfluoroalkyl anion enrichment at the air/water interface (transport/analytical chemistry), not a human/animal/in vitro study of toxicity, immunotoxicity, or immune-related health effects."
3535,"NO — The paper discusses using triamcinolone to visualize residual perfluorocarbon liquid during vitrectomy (a surgical technique) and does not investigate PFOA/PFOS-type exposures in relation to toxicity, immunotoxicity, or immune-related health effects."
3536,"YES — Animal study of perfluorooctanoate (PFOA) exposure in mice showing aggravated concanavalin A–induced (immune-mediated) hepatitis and altered hepatic immune markers (elevated IL-6), meeting the exposure and immune-effect criteria."
3537,"NO — this is an environmental monitoring study of PFOS/PFOA distribution and sources in groundwater, not a human/animal/in vitro study of toxicity, immunotoxicity, or immune-related health effects."
3538,"YES — This in vitro study examines ammonium perfluorooctanoate (APFO, a PFOA salt/analogue) penetration through rat and human skin, providing toxicological/toxicokinetic data on a PFOA-related compound."
3539,"NO — The study tests a perfluorocarbon (Oxycyte) emulsion as an oxygen carrier in rats, not exposure to PFOA, PFOS, or the listed C8/perfluoroalkyl acid analogues, and it investigates CNS O2 toxicity rather than immunotoxicity."
3540,NO — This paper studies 19F NMR relaxation of fluosol-DA (perfluorodecalin and perfluorotripropylamine) for oxygen measurement and does not involve PFOA/PFOS (or listed C8 analogues) nor report immunotoxicity/toxicity or immune-related health effects.
3541,NO — This methods paper describes LRSPR biosensor imaging and DNA hybridization using a fluoropolymer (Cytop) and contains no study of PFOA/PFOS (or analogues) exposure nor any immunotoxicity or immune-related health effects.
3542,YES — Human study measuring PFOS and PFOA serum levels and their associations with nuclear receptor gene expression relevant to endocrine toxicity in infertile women.
3543,"NO — The study investigates a perfluorocarbon (PF5080) in vitro, not PFOA, PFOS, or the specified perfluoroalkyl analogues listed in the inclusion criteria."
3544,"YES — Title is ambiguous and may refer to perfluorinated compounds relevant to PFOA/PFOS exposure, but no abstract or details are provided to confirm scope or whether immunotoxicity/toxicity endpoints were studied, so include for full review."
3545,"NO — This is a materials/surface-chemistry study of perfluoroalkylsilane self-assembled monolayers and does not investigate PFOA/PFOS (or specified analogues) exposures nor any immunotoxicity/toxic or immune-related health effects in humans, animals, or in vitro systems."
3546,YES — Animal (rat) toxicity study reporting exposure to FC-43 perfluorocarbon emulsion (a perfluorinated compound/analogue) and measuring oxidative haemolysis and lipid peroxidation after burn injury.
3547,"NO — This is a physical/organic chemistry EPR study of novel perfluorinated nitroxide reagents and H‑abstraction reactions, not research on exposure to PFOA/PFOS (or specified analogues) nor on immunotoxicity or immune-related health effects."
3548,"NO — Although the study involves PFOS and PFOA as pollutants, it is an environmental/adsorbent materials study of removal efficiency, not research on toxicity, immunotoxicity, or immune-related health effects."
3549,"YES — The review explicitly discusses perfluorochemicals as blood substitutes and addresses safety/toxicity concerns, so it may include information on PFOA/PFOS or related perfluorinated compounds and their toxic effects."
3550,NO — This is a methods paper on HPLC quantification of vitamin B6 vitamers in plasma and does not involve PFOA/PFOS (or analogues) exposure nor investigate immunotoxicity or immune-related effects.
3551,NO — this is a surgical case series of primary vitrectomy using liquid perfluorocarbons for retinal detachment and does not study PFOA/PFOS (or analogues) exposures nor any immunotoxicity/toxicity or immune-related health effects.
3552,"YES — The title explicitly references PFOS effects and implies investigation of immune-related impacts from PFOS exposure, meeting the exposure and immunotoxicity/immune effect criteria."
