index,raw_response
3461,"NO — Although BPA is mentioned, the paper describes photodegradation of BPA in wastewater using a novel lamp (an engineering/photochemistry study) and does not report any obesity-related outcomes or human/animal/in vitro biological effects."
3462,"NO — Animal study of BPA effects on immune function and lupus disease (IFN-γ, IgG2a, proteinuria) with no reported outcomes related to obesity."
3463,"NO — In vitro study of BPA effects on spermatogonial cell proliferation and signaling (GPR30/EGFR-ERK), with no obesity-related outcomes reported."
3464,NO — the study examines BPA effects on estrogen receptor expression and vitellogenin synthesis in male frogs (endocrine endpoints) but does not report any obesity-related outcomes.
3465,NO — this in vitro study examines gap size and dentine secondary caries around dental restorations using a biofilm model and does not involve bisphenol A or its listed analogues nor report any obesity-related outcomes.
3466,NO — This is a materials study of dental composite physical properties with no mention of bisphenol A (or listed analogues) and no obesity-related outcomes.
3467,"NO — although this rodent study discusses bisphenol A and uterine estrogenicity assays, it does not report any obesity-related outcome measures."
3468,NO — This dental materials study investigates adhesive layer thickness and bond strength in dentin and does not mention exposure to BPA or its analogues nor report any obesity-related outcomes.
3469,NO — This is an in vitro dental materials/FEA study of bond strength and stress with no mention of bisphenol A or its specified analogues and no obesity-related outcomes.
3470,"NO — This is an environmental monitoring/WWTP removal study reporting BPA concentrations and ER/AR assay activity but does not report any obesity-related outcomes or exposure–response data in humans, animals, or in vitro models relevant to obesity."
3471,NO — This paper characterizes impurities in industrial-grade bisphenol A and discusses potential estrogenic activity but does not report any outcomes related to obesity.
3472,"NO — This is a policy/recommendation article about environmental links to breast cancer that only mentions BPA in regulatory context and contains no human, animal, or in vitro research reporting obesity-related outcomes for BPA or its analogues."
3473,"NO — Although it involves BPA exposure in an animal (zebrafish embryo) model, the study reports developmental toxicity endpoints (mortality, cardiac edema, delayed hatching, malformations) and does not report any obesity- or adiposity-related outcomes."
3474,NO — This is an analytical chemistry paper describing a method to detect bisphenol A in river water and does not report any obesity-related outcomes or biological (human/animal/in vitro) effects.
3475,"NO — This is a materials science molecular-dynamics study of bisphenol-A polycarbonate at a nickel interface and does not involve biological exposure, human/animal/in vitro experiments, or any obesity-related outcome measures."
3476,NO — This is a dental materials study of shear bond strength for cyanoacrylate and composite adhesives in extracted teeth and does not assess bisphenol A (or listed analogues) exposure or any obesity-related outcomes.
3477,"YES — Animal study of bisphenol A (2,2-bis(4-hydroxyphenyl)propane) exposure in mice that reports body weight (an obesity-related outcome) along with other endpoints."
3478,"NO — This in vitro study examines BPA effects on estrogen receptor–mediated proliferation of ovarian cancer cells and MAPK signaling, not any obesity-related outcomes."
3479,"NO — an in vitro study of BPA effects on rat Sertoli cell signaling and spermatogenesis/inflammatory markers (ERK1/2, IL‑1β, IL‑6, transferrin, prostaglandins), with no outcomes related to obesity."
3480,NO — This is a dental materials study of composite resin curing and shear bond strength with no mention of bisphenol A/analogues or any obesity-related outcomes.
3481,NO — This dental materials study examines thermal/mechanical cycling effects on microleakage and shear bond strength in bovine dentin and does not involve bisphenol A (or the listed analogues) nor report any obesity-related outcomes.
3482,"NO — This is an environmental engineering study on degradation/mineralization of BPA in wastewater (ultrasound/UV/Fe2+ treatment) and does not report any human, animal, or in vitro exposure outcomes related to obesity."
3483,"YES — The title indicates discussion of estrogenic chemicals leaching from plastics (likely including BPA/analogues), but it is unclear from the record whether it reports specific BPA exposure data or any obesity-related outcomes, so inclusion is uncertain."
3484,"NO — Although the study examines prenatal bisphenol A exposure in mice, its outcomes focus on testicular gene expression and reproductive toxicity, not any obesity-related measures."
