index,raw_response
2054,NO — This is a chemistry/radiosynthesis paper describing F-18 labeling of fluoxetine with no animal experiments or neurotoxicity outcomes reported.
2055,YES — Animal study testing a fluorinated analog (KR-22836) and reporting neurotoxicity-related outcomes (acetylcholinesterase reactivation and reduction of tabun-induced lethal/toxic effects) in rats and mice.
2056,NO — This is a methodological review about reduced water intake in rodent toxicity studies and does not report an animal study of fluoride (or analogues) exposure nor any neurotoxicity outcomes.
2057,YES — Animal study in hens examining neurotoxic effects (OPIDN and brain NTE inhibition) of phosphonofluoridate/phosphorofluoridate compounds (fluoridated organophosphorus analogs).
2058,"YES — Mouse cerebral cortex slices were exposed to the metabolic inhibitor fluoride and showed fluoride-induced (neuro)chemical effects (Ca2+-dependent purine release), so this is an animal study reporting a neurotoxicity-related outcome."
2059,NO — This is a biochemical study characterizing porcine pancreatic kallikrein (with an acute hypotensive test in a dog) and does not involve fluoride/analog exposures nor report neurotoxicity outcomes.
2060,"NO — This is an animal neurotoxicity study but the exposures are cholinergic drugs (arecoline, atropine, nicotine, mecamylamine), not fluoride or fluoride analogues, so it does not meet the exposure criterion."
2061,"NO — Although the study uses a perfluorinated polymer (PFPE) and includes in vivo imaging in mice, it investigates nanoemulsion cell labeling and imaging (cell uptake and migration) and does not report any neurotoxicity-related outcomes."
2062,YES — Animal study administering difluoropiperidine acetic acids (fluorinated analogs) with reported neuro-related outcomes (selective lowering of Aβ42 in a genetically engineered mouse model) and safety data in rats.
2063,"NO — This is an animal study of carbohydrate antigens in rat dorsal root ganglion neurons and does not involve exposure to fluoride or its analogues nor report any neurotoxicity outcomes (the phrase ""fluoride-resistant acid phosphatase"" refers to an enzyme property, not fluoride exposure)."
2064,"NO — This is a chemical synthesis paper describing fluorination methods to make monofluorocyclobutanes, not an animal study nor reporting any neurotoxicity outcomes."
2065,NO — This is a human questionnaire survey of pediatricians' knowledge about oral health (not an animal exposure study) and does not report fluoride exposure experiments or any neurotoxicity outcomes.
2066,"NO — This study investigates phosphate adsorption on metal-ion-loaded collagen fibers and does not involve fluoride (or its analogues), neurotoxicity outcomes, or animal experiments."
2067,NO — This is a study of regional and subcellular distribution of cyclic AMP in rat brain and does not involve exposure to fluoride or its analogues nor report fluoride-related neurotoxicity outcomes.
2068,YES — Rat study of aluminum and fluoride exposure reporting behavioral outcomes (impaired open-field performance and body weight regulation) indicating neurotoxic effects.
2069,"NO — This is a medicinal chemistry study of omega-conotoxin mimetics (one having a fluoro substituent) measuring in vitro affinity for rat brain Ca(v)2.2 channels, not an animal exposure study of fluoride/analogues nor reporting neurotoxicity outcomes."
2070,"YES — the paper reports exposure to sodium fluoride in experiments on embryonic sensory neurons (animal-derived) examining nerve growth factor handling (a neuronal outcome), although it appears to be an in vitro cellular study rather than a clear in vivo animal neurotoxicity study."
2071,"NO — This is an animal neuroanatomy study using ""fluoride-resistant acid phosphatase"" as a histochemical marker, not a study of exposure to fluoride/analogues or of fluoride-related neurotoxicity."
2072,"NO — the work is an in vitro/ex vivo cell study (AtT-20 cell line and rat pituitary melanotrophs) reporting cellular Golgi dispersal after fluoride exposure, not an in vivo animal study."
2073,"YES — Animal study in rats exposed to fluoride (10 and 50 mg/L) that measures neuronal outcomes (Drp1 expression in cortical neurons), indicating fluoride-related neurotoxic effects."
2074,NO — This is a polymer chemistry study of copolymerization of fluorinated acrylic monomers with styrene and does not report any animal experiments or neurotoxicity outcomes.
2075,YES — Primary rat cerebellar granule neuronal cultures were exposed to NaF (sodium fluoride) and the study reports effects on neuronal protein phosphorylation (a neurobiological outcome) in an animal-derived model.
2076,"NO — This is a review of environmental fluorosis and its effects in plants, animals, and humans (including mentioned nervous complications) rather than an original animal study reporting neurotoxicity outcomes."
2077,"NO — This is a chemical sensor/synthesis study testing anion (including F−) and metal detection in solution and solid supports, not an animal study nor reporting any neurotoxicity outcomes."
2078,"YES — Animal study reporting neurotoxicity/neurobehavioral outcomes after exposure to organophosphorus compounds including fluoride-containing reagents (e.g., octylsulfonyl fluoride and organophosphorus fluoridates), so relevant to fluoride analogues."
2079,NO — This is a chemical sensing study on thiacalix[4]arene fluorescent chemosensors for F−/CN− with no animal experiments or neurotoxicity outcomes reported.
2080,"YES — The record examines fluoride's effect on brain membrane polyphosphoinositide (PPI) hydrolysis, a neurochemical outcome relevant to neurotoxicity, though the title does not specify whether the experiments were performed in animals or in vitro."
2081,NO — This in vitro study investigates the proteolytic action of tetanus toxin on [3H]-noradrenaline release from cultured bovine adrenomedullary cells and does not involve fluoride/analogues or an in vivo animal exposure.
2082,NO — This is an in vitro materials/bioactivity study of Ti/fluorapatite composites (ion release in simulated body fluid) and not an animal study nor does it report any neurotoxicity outcomes.
2083,NO — This is a review article summarizing fluorosis findings in animals (including mentions of brain effects) rather than a primary experimental animal study reporting original neurotoxicity outcome data.
2084,"NO — This is a review on endocannabinoid hydrolases (FAAH) and related enzymology/FAAH-deficient mice, not a study of fluoride or its analogues nor of fluoride-related neurotoxicity."
2085,"NO — Although the record tests the effect of fluoride on rat liver HMG-CoA reductase phosphatases (a biochemical/enzymatic study using animal tissue), it does not report any neurotoxicity outcomes."
2086,"NO — This is a materials/engineering study on using thermally-treated spent pot liners in cement and reports concrete/mortar properties (not an animal study, nor measures of neurotoxicity from fluoride exposure)."
2087,"YES — Animal study (F344 rats) reporting neurotoxicity (ataxia/neuropathy) following exposure to phenylmethanesulfonyl fluoride (a sulfonyl‑fluoride compound) and p‑bromophenylacetylurea, showing potentiation of BPAU-induced neurotoxicity."
2088,"NO — This is a materials science study of phase transitions in polymers (poly(vinylidene fluoride) and trans-1,4-polyisoprene), not an animal neurotoxicity study of fluoride exposure."
2089,"NO — although internal fluoride was used experimentally, this is an in vitro study in a rat clonal (GH3) pituitary cell line reporting electrophysiological properties of Ca2+ currents, not an animal study or a measured neurotoxicity outcome."
2090,"NO — Fluoride is mentioned only as a reagent in the phosphate assay, not as an exposure or experimental treatment; the study examines sodium amytal effects on cat ganglia rather than fluoride/neurotoxicity."
2091,NO — This study examines in vitro denervation effects on nicotinic acetylcholine receptors in frog skeletal muscle and does not involve exposure to fluoride or its analogues (nor reports fluoride-related neurotoxicity).
